cab_id;t_start;t_end
okavkau_22;1212821882;1212822000
ayshekki_0;1212765382;1212766437
ayshekki_1;1212766802;1212768875
ayshekki_2;1212770041;1212770731
ayshekki_3;1212772909;1212774398
ayshekki_4;1212774463;1212774519
ayshekki_5;1212775643;1212776438
ayshekki_6;1212785858;1212786446
ayshekki_7;1212786887;1212787944
ayshekki_8;1212788604;1212790050
ayshekki_9;1212804385;1212806110
ayshekki_10;1212806215;1212807904
ayshekki_11;1212812765;1212814821
ayshekki_12;1212817614;1212819258
ayshekki_13;1212821055;1212822000
akyeerbi_0;1212736545;1212737066
akyeerbi_1;1212739143;1212741079
akyeerbi_2;1212744944;1212744998
akyeerbi_3;1212759585;1212759640
akyeerbi_4;1212760856;1212767239
akyeerbi_5;1212767601;1212767830
akyeerbi_6;1212768065;1212772049
akyeerbi_7;1212776999;1212781015
akyeerbi_8;1212784089;1212784777
akyeerbi_9;1212786017;1212787068
akyeerbi_10;1212792613;1212793036
akyeerbi_11;1212795608;1212796636
akyeerbi_12;1212798894;1212798940
akyeerbi_13;1212799134;1212800264
akyeerbi_14;1212802206;1212802783
akyeerbi_15;1212803010;1212803923
akyeerbi_16;1212804584;1212806425
akyeerbi_17;1212807712;1212809444
akyeerbi_18;1212810107;1212810553
akyeerbi_19;1212811432;1212813475
akyeerbi_20;1212819424;1212820205
akyeerbi_21;1212820640;1212821239
akyeerbi_22;1212821440;1212822000
enarwee_0;1212736026;1212736712
enarwee_1;1212761264;1212761458
enarwee_2;1212761646;1212763599
enarwee_3;1212769079;1212771489
enarwee_4;1212771922;1212772108
enarwee_5;1212772312;1212772470
enarwee_6;1212772895;1212774649
enarwee_7;1212774835;1212774943
enarwee_8;1212775967;1212779681
enarwee_9;1212779975;1212781269
enarwee_10;1212781905;1212785191
enarwee_11;1212785418;1212785533
enarwee_12;1212785702;1212787389
enarwee_13;1212796943;1212797059
enarwee_14;1212797179;1212797880
enarwee_15;1212798678;1212801257
enarwee_16;1212801611;1212802310
enarwee_17;1212804800;1212804884
enarwee_18;1212806574;1212807153
enarwee_19;1212807209;1212807549
enarwee_20;1212813559;1212813997
eybyay_0;1212739099;1212739588
eybyay_1;1212768703;1212769546
eybyay_2;1212769722;1212772269
eybyay_3;1212776487;1212777250
eybyay_4;1212779607;1212779914
eybyay_5;1212783507;1212783571
eybyay_6;1212783694;1212784880
eybyay_7;1212788168;1212788845
eybyay_8;1212790753;1212791755
eybyay_9;1212792403;1212794535
eybyay_10;1212816326;1212819114
eybyay_11;1212821940;1212822000
evtitdea_0;1212736117;1212736314
evtitdea_1;1212738611;1212739308
evtitdea_2;1212739422;1212740057
evtitdea_3;1212742651;1212742828
evtitdea_4;1212743282;1212743425
evtitdea_5;1212744339;1212745935
evtitdea_6;1212758575;1212759168
evtitdea_7;1212759182;1212759351
evtitdea_8;1212759467;1212760058
evtitdea_9;1212760118;1212760652
evtitdea_10;1212762818;1212764425
evtitdea_11;1212766891;1212767255
evtitdea_12;1212767907;1212767938
evtitdea_13;1212768107;1212770053
evtitdea_14;1212778497;1212778560
evtitdea_15;1212785729;1212785789
evtitdea_16;1212785850;1212788168
evtitdea_17;1212788329;1212789855
evtitdea_18;1212793949;1212794044
evtitdea_19;1212799778;1212800615
evtitdea_20;1212801398;1212803301
evtitdea_21;1212805059;1212805621
evtitdea_22;1212806093;1212806768
evtitdea_23;1212809033;1212811643
evtitdea_24;1212812340;1212812398
evtitdea_25;1212814835;1212816152
evtitdea_26;1212816209;1212817773
uchjafy_0;1212767292;1212768543
uchjafy_1;1212776167;1212776792
uchjafy_2;1212777571;1212778795
uchjafy_3;1212781116;1212783128
uchjafy_4;1212786069;1212788048
uchjafy_5;1212793809;1212795821
uchjafy_6;1212798086;1212798092
uchjafy_7;1212800253;1212801523
uchjafy_8;1212801746;1212802452
uchjafy_9;1212804441;1212804845
uchjafy_10;1212805300;1212805835
uchjafy_11;1212806212;1212806718
uchjafy_12;1212806822;1212806885
uchjafy_13;1212807526;1212809727
uchjafy_14;1212811716;1212811877
uchjafy_15;1212811999;1212812449
uchjafy_16;1212812780;1212813951
uchjafy_17;1212814135;1212814873
uchjafy_18;1212816203;1212817095
uchjafy_19;1212820081;1212821913
omcuky_0;1212736028;1212736662
omcuky_1;1212740448;1212740508
omcuky_2;1212741400;1212742450
omcuky_3;1212742578;1212743295
omcuky_4;1212743611;1212743791
omcuky_5;1212743911;1212744496
omcuky_6;1212756131;1212761794
omcuky_7;1212765323;1212768550
omcuky_8;1212776157;1212780846
omcuky_9;1212787245;1212788555
omcuky_10;1212803255;1212803916
omcuky_11;1212805889;1212808330
omcuky_12;1212810996;1212811496
omcuky_13;1212812537;1212813249
omcuky_14;1212816236;1212816752
omcuky_15;1212817234;1212819025
omcuky_16;1212819838;1212821173
ufdoyno_0;1212737581;1212738305
ufdoyno_1;1212763814;1212765157
ufdoyno_2;1212771764;1212774082
ufdoyno_3;1212774260;1212775218
ufdoyno_4;1212782181;1212784917
ufdoyno_5;1212785133;1212785742
ufdoyno_6;1212795709;1212796769
ufdoyno_7;1212797377;1212799188
ufdoyno_8;1212801515;1212803406
ufdoyno_9;1212804261;1212805729
ufdoyno_10;1212807598;1212808430
ufdoyno_11;1212810346;1212812347
ufdoyno_12;1212813033;1212813575
ufdoyno_13;1212815200;1212815260
ufdoyno_14;1212817481;1212817558
ufdoyno_15;1212818524;1212818985
imwyojy_0;1212736405;1212736660
imwyojy_1;1212739667;1212740031
imwyojy_2;1212740934;1212741614
imwyojy_3;1212764469;1212764529
imwyojy_4;1212765769;1212766896
imwyojy_5;1212774550;1212775459
imwyojy_6;1212776410;1212777022
imwyojy_7;1212793581;1212794462
imwyojy_8;1212794545;1212795253
imwyojy_9;1212798057;1212799555
imwyojy_10;1212801899;1212803490
imwyojy_11;1212803565;1212804666
imwyojy_12;1212805512;1212807722
imwyojy_13;1212810305;1212810382
imwyojy_14;1212810454;1212810918
imwyojy_15;1212811547;1212813206
imwyojy_16;1212814354;1212814870
imwyojy_17;1212814990;1212815250
imwyojy_18;1212816774;1212817432
imwyojy_19;1212819406;1212819512
eagbaci_0;1212749309;1212751215
eagbaci_1;1212753202;1212754428
eagbaci_2;1212757713;1212758016
eagbaci_3;1212758404;1212759882
eagbaci_4;1212761706;1212763658
eagbaci_5;1212765817;1212769313
eagbaci_6;1212771562;1212772898
eagbaci_7;1212773486;1212779963
eagbaci_8;1212782584;1212785027
eagbaci_9;1212786317;1212786690
eagbaci_10;1212798245;1212798953
eagbaci_11;1212800335;1212803767
eagbaci_12;1212821772;1212822000
eybmij_0;1212737461;1212738114
eybmij_1;1212740865;1212740917
eybmij_2;1212740979;1212741600
eybmij_3;1212743818;1212743879
eybmij_4;1212744016;1212746534
eybmij_5;1212746703;1212747313
eybmij_6;1212748847;1212749052
eybmij_7;1212756246;1212756608
eybmij_8;1212770044;1212773294
eybmij_9;1212777065;1212779169
eybmij_10;1212780529;1212782052
eybmij_11;1212785286;1212786109
eybmij_12;1212788919;1212789700
eybmij_13;1212793777;1212794133
eybmij_14;1212794350;1212795345
eybmij_15;1212797652;1212798193
eybmij_16;1212798556;1212800629
eybmij_17;1212800842;1212802173
eybmij_18;1212803803;1212804772
eybmij_19;1212805180;1212805823
eybmij_20;1212806101;1212807807
eybmij_21;1212809160;1212809745
eybmij_22;1212811720;1212812393
eybmij_23;1212813247;1212816159
eybmij_24;1212818242;1212818919
eybmij_25;1212819787;1212820420
eybmij_26;1212821532;1212822000
ijdeyd_0;1212742881;1212743062
ijdeyd_1;1212743294;1212743963
ijdeyd_2;1212748040;1212748158
ijdeyd_3;1212748268;1212749012
ijdeyd_4;1212752028;1212752493
ijdeyd_5;1212757210;1212757571
ijdeyd_6;1212758012;1212759229
ijdeyd_7;1212760553;1212760972
ijdeyd_8;1212761855;1212762963
ijdeyd_9;1212765380;1212766464
ijdeyd_10;1212766931;1212767696
ijdeyd_11;1212767821;1212768080
ijdeyd_12;1212769902;1212772090
ijdeyd_13;1212774222;1212774706
ijdeyd_14;1212777362;1212778420
ijdeyd_15;1212785014;1212787145
ijdeyd_16;1212787203;1212787902
ijdeyd_17;1212788687;1212788947
ijdeyd_18;1212789190;1212789308
ijdeyd_19;1212790009;1212790663
ijdeyd_20;1212792194;1212792691
ijdeyd_21;1212796101;1212798328
ijdeyd_22;1212799534;1212799837
ijdeyd_23;1212806855;1212807454
ijdeyd_24;1212808431;1212809577
ijdeyd_25;1212810819;1212816602
ijdeyd_26;1212817475;1212819441
ijdeyd_27;1212819501;1212819620
ujtrud_0;1212736446;1212737228
ujtrud_1;1212737293;1212738022
ujtrud_2;1212739086;1212739568
ujtrud_3;1212740783;1212741511
ujtrud_4;1212743474;1212743896
ujtrud_5;1212751208;1212753120
ujtrud_6;1212754878;1212756604
ujtrud_7;1212757177;1212759979
ujtrud_8;1212760610;1212768769
ujtrud_9;1212768890;1212769074
ujtrud_10;1212769350;1212773495
ujtrud_11;1212773617;1212773677
ujtrud_12;1212774093;1212774585
ujtrud_13;1212775619;1212776434
ujtrud_14;1212778200;1212784788
ujtrud_15;1212785035;1212786281
ujtrud_16;1212791128;1212791801
ujtrud_17;1212796892;1212797551
ujtrud_18;1212801158;1212801555
ujtrud_19;1212803569;1212803905
ujtrud_20;1212811534;1212812303
ujtrud_21;1212813513;1212813901
igsoysla_0;1212735767;1212743683
igsoysla_1;1212758208;1212759182
igsoysla_2;1212759855;1212760896
igsoysla_3;1212762214;1212764675
igsoysla_4;1212766843;1212768683
igsoysla_5;1212769697;1212777549
igsoysla_6;1212779153;1212779559
igsoysla_7;1212780140;1212781463
igsoysla_8;1212781588;1212782669
igsoysla_9;1212784517;1212787682
igsoysla_10;1212795810;1212797204
igsoysla_11;1212797355;1212798405
igsoysla_12;1212799344;1212800013
igsoysla_13;1212800381;1212801161
igsoysla_14;1212801648;1212802009
igsoysla_15;1212803087;1212805140
igsoysla_16;1212805802;1212806611
igsoysla_17;1212806973;1212808402
igsoysla_18;1212809265;1212810350
igsoysla_19;1212810563;1212810621
igsoysla_20;1212811534;1212814774
igsoysla_21;1212818300;1212819400
igsoysla_22;1212820181;1212820657
igsoysla_23;1212821426;1212822000
itbadpi_0;1212736959;1212738546
itbadpi_1;1212738929;1212738990
itbadpi_2;1212740845;1212741167
itbadpi_3;1212743787;1212744036
itbadpi_4;1212746091;1212746803
itbadpi_5;1212751035;1212751276
itbadpi_6;1212751333;1212751453
itbadpi_7;1212761106;1212761768
itbadpi_8;1212762810;1212762862
itbadpi_9;1212763779;1212764367
itbadpi_10;1212765105;1212767520
itbadpi_11;1212767572;1212768728
itbadpi_12;1212771638;1212771988
itbadpi_13;1212773814;1212777400
itbadpi_14;1212779968;1212784857
itbadpi_15;1212785429;1212786533
itbadpi_16;1212787965;1212788074
itbadpi_17;1212788616;1212788796
itbadpi_18;1212790642;1212791579
itbadpi_19;1212791790;1212793651
itbadpi_20;1212807484;1212808205
itbadpi_21;1212811402;1212811932
itbadpi_22;1212818333;1212819686
evijcey_0;1212735767;1212735897
evijcey_1;1212738906;1212739420
evijcey_2;1212750543;1212750668
evijcey_3;1212750735;1212751445
evijcey_4;1212752411;1212754815
evijcey_5;1212758376;1212762937
evijcey_6;1212765967;1212769734
evijcey_7;1212771942;1212774303
evijcey_8;1212778232;1212780301
evijcey_9;1212780761;1212780819
evijcey_10;1212780947;1212781004
evijcey_11;1212781060;1212781352
evijcey_12;1212785113;1212785299
evijcey_13;1212785839;1212786017
evijcey_14;1212796285;1212799992
evijcey_15;1212800110;1212801852
otfahona_0;1212737902;1212738413
otfahona_1;1212740824;1212741422
otfahona_2;1212741482;1212742150
otfahona_3;1212743225;1212744189
otfahona_4;1212758684;1212759755
otfahona_5;1212759995;1212760391
otfahona_6;1212760511;1212760890
otfahona_7;1212766303;1212768706
otfahona_8;1212771526;1212772193
otfahona_9;1212772801;1212774586
otfahona_10;1212776918;1212777568
otfahona_11;1212778325;1212779244
otfahona_12;1212779283;1212780057
otfahona_13;1212780118;1212780899
otfahona_14;1212781866;1212783394
otfahona_15;1212786607;1212787247
otfahona_16;1212791246;1212791814
otfahona_17;1212795416;1212796627
otfahona_18;1212798975;1212799411
otfahona_19;1212800795;1212801752
ofodwo_0;1212742077;1212742932
ofodwo_1;1212743296;1212743418
ofodwo_2;1212743921;1212744142
ofodwo_3;1212746730;1212747156
ofodwo_4;1212755938;1212757195
ofodwo_5;1212759035;1212760604
ofodwo_6;1212762443;1212766047
ofodwo_7;1212766304;1212766956
ofodwo_8;1212770802;1212772158
ofodwo_9;1212774741;1212775532
ofodwo_10;1212775614;1212781511
ofodwo_11;1212781698;1212783440
ofodwo_12;1212785202;1212786043
ofodwo_13;1212786728;1212788443
ofodwo_14;1212798746;1212799408
ofodwo_15;1212806125;1212806299
ofodwo_16;1212806481;1212806583
ofodwo_17;1212806641;1212806943
ofodwo_18;1212807003;1212807067
ofodwo_19;1212807186;1212807307
ofodwo_20;1212807634;1212812274
ofodwo_21;1212812337;1212812684
ofodwo_22;1212812743;1212813530
ofodwo_23;1212814422;1212815061
amvefarl_0;1212747405;1212748225
amvefarl_1;1212749026;1212750290
amvefarl_2;1212754530;1212755127
amvefarl_3;1212755791;1212756100
amvefarl_4;1212756271;1212757560
amvefarl_5;1212758459;1212759896
amvefarl_6;1212760855;1212761324
amvefarl_7;1212764686;1212766181
amvefarl_8;1212772299;1212773449
amvefarl_9;1212773982;1212775350
amvefarl_10;1212777618;1212778509
amvefarl_11;1212781239;1212781651
amvefarl_12;1212784666;1212787678
amvefarl_13;1212796201;1212797944
amvefarl_14;1212798488;1212799929
amvefarl_15;1212806200;1212806592
amvefarl_16;1212807651;1212808659
amvefarl_17;1212811152;1212814762
amvefarl_18;1212815390;1212816067
amvefarl_19;1212816271;1212816476
amvefarl_20;1212819229;1212819645
ioytgor_0;1212737120;1212739784
ioytgor_1;1212743459;1212743663
ioytgor_2;1212759369;1212759603
ioytgor_3;1212760537;1212760839
ioytgor_4;1212761839;1212762762
ioytgor_5;1212764541;1212766265
ioytgor_6;1212767353;1212767632
ioytgor_7;1212767826;1212768769
ioytgor_8;1212773266;1212773326
ioytgor_9;1212773569;1212775563
ioytgor_10;1212775625;1212776388
ioytgor_11;1212776405;1212777370
ioytgor_12;1212783780;1212784571
ioytgor_13;1212786380;1212786919
ioytgor_14;1212787209;1212787870
ioytgor_15;1212791747;1212792551
ioytgor_16;1212793037;1212793506
ioytgor_17;1212797116;1212797846
ioytgor_18;1212800488;1212800799
ioytgor_19;1212801984;1212802067
ioytgor_20;1212802455;1212802731
ioytgor_21;1212803447;1212804021
ioytgor_22;1212804081;1212804518
ioytgor_23;1212804844;1212805947
ioytgor_24;1212807223;1212807564
ioytgor_25;1212808368;1212808779
ioytgor_26;1212809026;1212809089
ioytgor_27;1212809208;1212810038
ioytgor_28;1212810900;1212811571
ioytgor_29;1212815961;1212817389
ioytgor_30;1212817619;1212818288
ioytgor_31;1212818645;1212818763
ioytgor_32;1212820761;1212822000
ubnankke_0;1212736799;1212737570
ubnankke_1;1212737632;1212738161
ubnankke_2;1212738972;1212741757
ubnankke_3;1212742752;1212743057
ubnankke_4;1212743866;1212744492
ubnankke_5;1212744878;1212745030
ubnankke_6;1212763983;1212764929
ubnankke_7;1212764951;1212765251
ubnankke_8;1212766108;1212766651
ubnankke_9;1212776282;1212777562
ubnankke_10;1212779885;1212780943
ubnankke_11;1212784050;1212784638
ubnankke_12;1212789258;1212791400
ubnankke_13;1212792283;1212792459
ubnankke_14;1212795547;1212796817
ubnankke_15;1212797633;1212797757
ubnankke_16;1212799653;1212812701
ubnankke_17;1212815241;1212815735
ubnankke_18;1212816720;1212819949
ubnankke_19;1212821071;1212821867
udveoyx_0;1212736448;1212736886
udveoyx_1;1212737067;1212738597
udveoyx_2;1212759516;1212760000
udveoyx_3;1212763608;1212764226
udveoyx_4;1212770028;1212770867
udveoyx_5;1212771115;1212771694
udveoyx_6;1212772905;1212774745
udveoyx_7;1212775232;1212779006
udveoyx_8;1212779309;1212782247
udveoyx_9;1212783514;1212783659
udveoyx_10;1212783717;1212785958
udveoyx_11;1212786454;1212788239
udveoyx_12;1212788796;1212789699
udveoyx_13;1212791941;1212792272
udveoyx_14;1212792738;1212792919
udveoyx_15;1212793801;1212795868
udveoyx_16;1212796640;1212796761
udveoyx_17;1212796882;1212797401
udveoyx_18;1212798756;1212799304
udveoyx_19;1212803197;1212803704
udveoyx_20;1212806513;1212807523
udveoyx_21;1212808504;1212809811
udveoyx_22;1212809989;1212810555
udveoyx_23;1212817454;1212818384
udveoyx_24;1212820158;1212820362
ajsnedsi_0;1212736523;1212737831
ajsnedsi_1;1212739815;1212740236
ajsnedsi_2;1212770947;1212771613
ajsnedsi_3;1212776225;1212778484
ajsnedsi_4;1212785804;1212788125
ajsnedsi_5;1212788452;1212789423
ajsnedsi_6;1212792706;1212793508
ajsnedsi_7;1212794036;1212796182
ajsnedsi_8;1212799400;1212801358
ajsnedsi_9;1212802255;1212805010
ajsnedsi_10;1212805735;1212806498
ajsnedsi_11;1212807429;1212808550
ajsnedsi_12;1212811410;1212813173
ajsnedsi_13;1212816522;1212819000
ajsnedsi_14;1212820844;1212821801
adnerst_0;1212766299;1212766721
adnerst_1;1212772719;1212772873
adnerst_2;1212773197;1212773604
adnerst_3;1212773656;1212774183
adnerst_4;1212776695;1212777199
adnerst_5;1212777801;1212778576
adnerst_6;1212778706;1212780107
adnerst_7;1212786350;1212789849
adnerst_8;1212793392;1212794997
adnerst_9;1212799342;1212802345
adnerst_10;1212803979;1212804207
adnerst_11;1212804334;1212804516
adnerst_12;1212804570;1212804690
adnerst_13;1212804843;1212804958
adnerst_14;1212808438;1212809387
adnerst_15;1212811785;1212813546
adnerst_16;1212815716;1212816478
adnerst_17;1212817554;1212817861
adnerst_18;1212817872;1212818293
ecforj_0;1212739763;1212740022
ecforj_1;1212742537;1212743307
ecforj_2;1212743656;1212743931
ecforj_3;1212744184;1212744744
ecforj_4;1212766573;1212766839
ecforj_5;1212768638;1212769512
ecforj_6;1212769770;1212769880
ecforj_7;1212771390;1212771705
ecforj_8;1212773820;1212774188
ecforj_9;1212778778;1212779332
ecforj_10;1212780849;1212780921
ecforj_11;1212783495;1212783874
ecforj_12;1212787505;1212788325
ecforj_13;1212800477;1212801867
ecforj_14;1212802823;1212803342
ecforj_15;1212805138;1212805613
ecforj_16;1212813680;1212813804
ecforj_17;1212816360;1212816526
ecforj_18;1212818056;1212820319
omwyek_0;1212736927;1212737862
omwyek_1;1212738204;1212739677
omwyek_2;1212739788;1212740029
omwyek_3;1212741762;1212743043
omwyek_4;1212743301;1212743713
omwyek_5;1212745740;1212748489
omwyek_6;1212775890;1212777780
omwyek_7;1212780358;1212780833
omwyek_8;1212783569;1212784904
omwyek_9;1212787926;1212788382
omwyek_10;1212792274;1212792350
omwyek_11;1212792532;1212793138
omwyek_12;1212798892;1212800008
omwyek_13;1212800339;1212801352
omwyek_14;1212802060;1212805305
omwyek_15;1212806153;1212806698
omwyek_16;1212807842;1212809017
omwyek_17;1212810649;1212812393
omwyek_18;1212814986;1212820338
awribig_0;1212736593;1212736851
awribig_1;1212736936;1212738398
awribig_2;1212738624;1212739227
awribig_3;1212757040;1212757590
awribig_4;1212764993;1212767073
awribig_5;1212768008;1212769904
awribig_6;1212770078;1212770321
awribig_7;1212770445;1212771100
awribig_8;1212771940;1212772793
awribig_9;1212776884;1212779493
awribig_10;1212780370;1212781276
awribig_11;1212781583;1212781642
awribig_12;1212803644;1212804507
awribig_13;1212804937;1212806023
awribig_14;1212806727;1212807532
awribig_15;1212808484;1212809026
awribig_16;1212811591;1212811771
awribig_17;1212814358;1212816891
oogchyog_0;1212755656;1212757560
oogchyog_1;1212767210;1212770479
oogchyog_2;1212770670;1212770731
oogchyog_3;1212772617;1212773419
oogchyog_4;1212774179;1212774556
oogchyog_5;1212780344;1212783160
oogchyog_6;1212785011;1212785071
oogchyog_7;1212785500;1212785774
oogchyog_8;1212800616;1212804865
oogchyog_9;1212808922;1212809817
oogchyog_10;1212810612;1212812880
oogchyog_11;1212813478;1212813584
oogchyog_12;1212813655;1212813829
oogchyog_13;1212815401;1212820296
eedigkr_0;1212737283;1212737409
eedigkr_1;1212755904;1212758776
eedigkr_2;1212763749;1212764565
eedigkr_3;1212765319;1212767641
eedigkr_4;1212767715;1212767901
eedigkr_5;1212768016;1212768233
eedigkr_6;1212768580;1212770266
eedigkr_7;1212770343;1212771776
eedigkr_8;1212773151;1212774550
eedigkr_9;1212778542;1212779219
eedigkr_10;1212781447;1212782101
eedigkr_11;1212784751;1212792024
eedigkr_12;1212792103;1212792397
eedigkr_13;1212802534;1212803456
eedigkr_14;1212807225;1212807595
eedigkr_15;1212810223;1212810482
eedigkr_16;1212810585;1212811612
eedigkr_17;1212811692;1212812493
eedigkr_18;1212813012;1212816833
eedigkr_19;1212817321;1212817682
eedigkr_20;1212819553;1212820132
eedigkr_21;1212821658;1212822000
