time;ue_id;service_id;generated;first_sent;processed;delay;times_sent
19.63414918145707;ue_4;adas;19.631089218479612;19.631089218479612;19.63414918145707;0.0030599629774563653;1
19.937630348819695;ue_2;adas;19.935929802488857;19.935929802488857;19.937630348819695;0.0017005463308379376;1
19.988624014889854;ue_9;adas;19.987127695050685;19.987127695050685;19.988624014889854;0.0014963198391697574;1
19.98991927527462;ue_5;adas;19.98836429378589;19.98836429378589;19.98991927527462;0.001554981488730789;1
19.990465692517212;ue_6;adas;19.989030420726884;19.989030420726884;19.990465692517212;0.0014352717903278744;1
20.003926816876486;ue_7;adas;20.002371835387756;20.002371835387756;20.003926816876486;0.001554981488730789;1
20.013126757661887;ue_8;adas;20.01169148587156;20.01169148587156;20.013126757661887;0.0014352717903278744;1
20.069566969707246;ue_3;adas;20.066746426126596;20.066746426126596;20.069566969707246;0.0028205435806505363;1
20.074163034697115;ue_0;adas;20.072237565829898;20.072237565829898;20.074163034697115;0.0019254688672170062;1
20.082197862531807;ue_1;adas;20.08129905256338;20.08129905256338;20.082197862531807;0.000898809968425951;1
20.134440311141287;ue_4;adas;20.131089218479612;20.131089218479612;20.134440311141287;0.0033510926616742154;1
20.437484783977588;ue_2;adas;20.435929802488857;20.435929802488857;20.437484783977588;0.001554981488730789;1
20.488699695568165;ue_9;adas;20.487127695050685;20.487127695050685;20.488699695568165;0.0015720005174806317;1
20.48991927527462;ue_5;adas;20.48836429378589;20.48836429378589;20.48991927527462;0.001554981488730789;1
20.490585402215615;ue_6;adas;20.489030420726884;20.489030420726884;20.490585402215615;0.001554981488730789;1
20.503926816876486;ue_7;adas;20.502371835387756;20.502371835387756;20.503926816876486;0.001554981488730789;1
20.513126757661887;ue_8;adas;20.51169148587156;20.51169148587156;20.513126757661887;0.0014352717903278744;1
20.569566969707246;ue_3;adas;20.566746426126596;20.566746426126596;20.569566969707246;0.0028205435806505363;1
20.574163034697115;ue_0;adas;20.572237565829898;20.572237565829898;20.574163034697115;0.0019254688672170062;1
20.582197862531807;ue_1;adas;20.58129905256338;20.58129905256338;20.582197862531807;0.000898809968425951;1
20.634440311141287;ue_4;adas;20.631089218479612;20.631089218479612;20.634440311141287;0.0033510926616742154;1
20.937484783977588;ue_2;adas;20.935929802488857;20.935929802488857;20.937484783977588;0.001554981488730789;1
20.988699695568165;ue_9;adas;20.987127695050685;20.987127695050685;20.988699695568165;0.0015720005174806317;1
20.98991927527462;ue_5;adas;20.98836429378589;20.98836429378589;20.98991927527462;0.001554981488730789;1
20.990585402215615;ue_6;adas;20.989030420726884;20.989030420726884;20.990585402215615;0.001554981488730789;1
21.003926816876486;ue_7;adas;21.002371835387756;21.002371835387756;21.003926816876486;0.001554981488730789;1
21.013126757661887;ue_8;adas;21.01169148587156;21.01169148587156;21.013126757661887;0.0014352717903278744;1
21.069566969707246;ue_3;adas;21.066746426126596;21.066746426126596;21.069566969707246;0.0028205435806505363;1
21.074163034697115;ue_0;adas;21.072237565829898;21.072237565829898;21.074163034697115;0.0019254688672170062;1
21.082197862531807;ue_1;adas;21.08129905256338;21.08129905256338;21.082197862531807;0.000898809968425951;1
21.134440311141287;ue_4;adas;21.131089218479612;21.131089218479612;21.134440311141287;0.0033510926616742154;1
21.437484783977588;ue_2;adas;21.435929802488857;21.435929802488857;21.437484783977588;0.001554981488730789;1
21.488699695568165;ue_9;adas;21.487127695050685;21.487127695050685;21.488699695568165;0.0015720005174806317;1
21.48991927527462;ue_5;adas;21.48836429378589;21.48836429378589;21.48991927527462;0.001554981488730789;1
21.490585402215615;ue_6;adas;21.489030420726884;21.489030420726884;21.490585402215615;0.001554981488730789;1
21.503926816876486;ue_7;adas;21.502371835387756;21.502371835387756;21.503926816876486;0.001554981488730789;1
21.513126757661887;ue_8;adas;21.51169148587156;21.51169148587156;21.513126757661887;0.0014352717903278744;1
21.569566969707246;ue_3;adas;21.566746426126596;21.566746426126596;21.569566969707246;0.0028205435806505363;1
21.574163034697115;ue_0;adas;21.572237565829898;21.572237565829898;21.574163034697115;0.0019254688672170062;1
21.582197862531807;ue_1;adas;21.58129905256338;21.58129905256338;21.582197862531807;0.000898809968425951;1
